# SBD,#Brands,#Key,#Oth,#Rand,#Raw,#SimBrs,#SimKey,AvgWL,Dom len,Domain,Label,MaxWL,MinWL,Path,Path len,Protocol,RandD,Sbd len,Subdomain,URL len
0,0,1,0,3,5,0,0,4.4,18,adult-anime-hentai,0,6,3,/,1,http,True,3,www,34
0,0,1,0,4,7,0,0,4.285714285714286,5,emuck,0,7,3,/archive/egan.html,18,http,True,3,www,43
0,0,1,0,2,4,0,0,5.25,7,danoday,0,7,3,/summit.shtml,13,http,True,0,,31
0,1,1,0,5,7,0,0,11.571428571428571,5,yahoo,0,33,3,/group/voice_actor_appreciation/links/events_and_appearanc_000985383761/,72,http,False,6,groups,95
0,0,1,0,2,3,0,0,7.0,19,voice-international,0,13,3,/,1,http,True,0,,31
0,0,1,0,1,3,0,0,7.333333333333333,16,livinglegendsltd,0,16,3,/,1,http,True,3,www,32
0,1,1,0,4,7,0,0,4.857142857142857,12,voicechasers,0,12,1,/forum/viewforum.php,20,http,True,0,,47
0,0,1,0,1,2,0,0,12.5,22,hollywoodcollectorshow,0,22,3,/,1,http,True,0,,34
0,0,1,0,4,6,0,0,5.5,9,geocities,0,9,3,/hollywood/hills/8944/,22,http,True,3,www,46
0,0,1,0,5,7,0,0,6.857142857142857,11,proboards61,0,15,3,/index.cgi,10,http,True,5,asifa,61
0,1,2,0,9,12,0,0,7.0,5,yahoo,0,24,1,/group/voice_actor_appreciation/cal///group/voice_actor_appreciation/,69,http,False,6,groups,106
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0267724/,16,http,False,2,us,34
0,0,1,0,1,3,0,0,6.333333333333333,13,pamelynferdin,0,13,3,/,1,http,True,3,www,29
0,0,1,0,1,3,0,0,5.0,9,pamferdin,0,9,3,/,1,http,True,3,www,25
0,0,1,0,1,3,0,0,5.0,9,monkeydog,0,9,3,/,1,http,True,3,www,25
0,0,1,0,4,6,0,0,6.0,15,teamknightrider,0,15,3,/cast/plato/plato.html,22,http,True,0,,48
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0281486/,16,http,False,2,us,34
0,0,1,0,3,6,0,0,3.5,3,awn,0,7,1,/anifest-3.html,15,http,True,3,anp,33
0,0,1,0,7,10,0,0,4.3,3,awn,0,11,1,/mag/issue1.7/articles/kowlaskidi1.7.html,41,http,True,3,www,59
0,0,1,0,8,11,0,0,4.0,3,awn,0,13,1,/mag/issue2.7/2.7pages/2.7jacksonjones.html,43,http,True,3,www,61
0,0,1,0,7,10,0,0,4.4,3,awn,0,12,1,/mag/issue1.9/articles/kowlagrinch1.9.html,42,http,True,3,www,60
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0004931/,16,http,False,2,us,34
0,0,1,0,5,8,0,0,6.125,12,voicechasers,0,12,3,/database/showactor.php,23,http,True,3,www,63
0,0,1,0,3,6,0,0,4.333333333333333,6,vortex,0,8,2,/av.html,8,http,True,3,www,38
0,0,1,0,6,8,0,0,4.875,12,starbulletin,0,12,2,/96/07/11/features/story3.html,30,http,True,0,,53
0,0,1,0,2,5,0,0,4.4,3,awn,0,9,3,/juneforay.html,15,http,True,3,anp,33
0,0,0,0,6,10,0,0,4.6,6,purdue,0,8,2,/homes/spaf/yucks/v2/msg00061.html,34,http,True,10,www.cerias,62
0,0,1,0,7,10,0,0,4.4,3,awn,0,12,1,/mag/issue5.03/5.03pages/evanierforay.php3,42,http,True,3,www,60
0,0,1,0,7,10,0,0,4.7,3,awn,0,15,1,/mag/issue4.02/4.02pages/foraylittlejohn.php3,45,http,True,3,www,63
0,0,2,0,11,16,0,0,5.375,8,nwsource,0,12,3,/cgi-bin/texis.cgi/web/vortex/display,37,http,True,21,archives.seattletimes,108
0,0,1,0,5,8,0,0,6.0,9,geocities,0,15,3,/enchantedforest/dell/8545/fraley.html,38,http,True,3,www,62
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0289710/,16,http,False,2,us,34
0,0,1,0,5,8,0,0,6.125,12,voicechasers,0,12,3,/database/showactor.php,23,http,True,3,www,63
0,0,1,0,1,2,0,0,6.0,9,patfraley,0,9,3,/,1,http,True,0,,21
0,1,0,0,4,6,0,0,6.0,22,nerf-herders-anonymous,0,9,3,/patfraley.html,15,http,True,0,,48
0,0,0,0,4,6,0,0,6.666666666666667,5,vasta,0,18,3,/professional_index/fraleyp.html,32,http,True,3,www,52
0,1,0,0,7,9,0,0,6.222222222222222,8,toonzone,0,15,2,/2000/oct/27/hearing_voices.php,31,http,True,4,news,71
0,0,1,0,3,6,0,0,6.5,6,tripod,0,17,3,/~leemichaelwithers/sfh.htm,27,http,True,7,members,52
0,0,1,0,4,6,0,0,6.5,12,radiospirits,0,12,3,/onradio/meethost_sf.asp,24,http,True,3,www,51
0,2,1,0,1,5,0,0,4.4,4,imdb,0,9,2,/name/nm0292677/,16,http,False,2,us,34
