# SBD,#Brands,#Key,#Oth,#Rand,#Raw,#SimBrs,#SimKey,AvgWL,Dom len,Domain,Label,MaxWL,MinWL,Path,Path len,Protocol,RandD,Sbd len,Subdomain,URL len
0,1,0,0,2,6,0,0,7.0,18,herbertundschnipsi,1,18,2,/fgts/indisponivel.php,22,http,True,3,www,54
0,0,1,0,2,3,0,0,8.333333333333334,20,servicossociaiscaixa,1,20,2,,0,http,True,0,,34
0,1,2,0,5,10,0,0,5.2,20,karuniabinainsani-16,1,17,2,/wp-includes/dev24/home/confirm.php,35,http,True,0,,68
0,1,0,0,6,8,0,0,7.125,3,esy,1,13,2,/confirmations/index.html,25,http,True,32,violattions-notifications-seresa,71
0,1,1,0,5,8,0,0,5.75,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,16,recover-acct5487,60
0,0,0,0,3,3,0,0,4.0,3,bit,1,7,2,/2pgU0ne,8,http,True,0,,21
0,0,2,0,1,5,0,0,6.4,5,skafs,1,17,2,/Wealthsecuredhelp/ivxn/home/,29,http,False,0,,44
0,0,1,0,3,6,0,0,3.8333333333333335,11,scs-network,1,7,3,/kem/aba.html,13,http,False,0,,35
0,0,1,0,1,4,0,0,14.75,15,anuragjewellery,1,32,3,/upd_CH_as/2bc34fe40102b33bffca0b8a38f2b4e7/,44,https,True,0,,71
0,0,1,0,8,10,0,0,9.0,13,nnconsultoria,1,25,2,/Atendimento.Pessoa.Fisica82/atendimento_pessoa_fisica/criptografado/index1.php,79,http,True,0,,106
0,0,1,0,2,5,0,0,7.0,15,anuragjewellery,1,15,3,/upd_CH_as/index.php,20,https,True,0,,47
0,1,0,0,5,7,0,0,4.428571428571429,3,esy,1,6,2,/index.html,11,http,True,19,safety-check-739210,44
0,1,0,0,5,6,0,0,5.166666666666667,10,executeart,1,13,2,/$%25%23&%25*/,14,http,True,13,ellimanestate,48
0,0,0,0,2,3,0,0,4.0,3,bit,1,7,2,/2qpbHFX,8,http,True,0,,21
0,1,0,0,2,4,0,0,4.75,3,esy,1,11,2,/www/,5,http,True,11,netibesanta,30
0,1,0,0,2,3,0,0,5.333333333333333,3,esy,1,11,2,/,1,http,True,11,netibesanta,26
0,0,1,0,8,10,0,0,9.0,13,nnconsultoria,1,25,2,/Atendimento.Pessoa.Fisica13/atendimento_pessoa_fisica/criptografado/index1.php,79,http,True,0,,106
0,0,1,0,4,8,0,0,5.625,15,fgts-inativados,1,10,3,/vXs3P4pta6/pages/inter/index.php,33,http,True,0,,59
0,1,1,0,2,4,0,0,5.5,6,tripod,1,11,2,/,1,http,True,14,it-maintenance,33
0,0,1,0,3,5,0,0,7.6,21,consultacontasinativa,1,21,3,/gov/processa.php,17,http,True,0,,49
0,0,1,0,2,3,0,0,8.333333333333334,14,extratoinativo,1,14,3,/inativos/,10,http,True,0,,35
0,1,1,0,5,8,0,0,7.75,7,unimore,1,32,2,/shay/work/page/zip/secure/12120521a7245f21cec4ea331e4498b7/,60,http,True,0,,77
0,0,4,0,5,9,0,0,6.0,9,serverlux,1,9,2,/signin/,8,https,True,22,security-update-center,72
0,0,1,0,1,3,0,0,8.333333333333334,6,tripod,1,16,3,/,1,http,True,16,webmupgrde060517,35
0,0,0,0,5,7,0,0,3.5714285714285716,5,neymo,1,6,2,/joomla/edu/zi.htm,18,http,True,3,www,38
0,0,1,0,8,10,0,0,9.0,13,nnconsultoria,1,25,2,/Atendimento.Pessoa.Fisica23/atendimento_pessoa_fisica/criptografado/index1.php,79,http,True,0,,106
0,0,1,0,8,10,0,0,9.0,13,nnconsultoria,1,25,2,/Atendimento.Pessoa.Fisica26/atendimento_pessoa_fisica/criptografado/index1.php,79,http,True,0,,106
0,1,0,0,5,6,0,0,6.666666666666667,3,esy,1,12,2,/confirmation/,14,http,True,25,loogin-recovery-account87,53
0,0,1,0,4,6,0,0,6.0,17,roadfitterapparel,1,17,2,/uploads/coco/zi.htm,20,http,True,0,,48
0,0,3,0,1,6,0,0,4.0,8,hydracsa,1,8,2,/po/io/index.html,17,http,False,0,,36
0,2,0,0,4,6,0,0,6.166666666666667,3,esy,1,12,2,/confirmation/,14,http,True,22,loogin-facebook-safety,50
0,2,1,0,3,7,0,0,3.5714285714285716,3,hol,1,7,2,/log1.php,9,http,True,15,service-info-il,38
0,3,1,0,3,7,0,0,5.428571428571429,3,hol,1,12,2,/facebook-confirmation,22,http,True,15,service-info-il,51
0,2,1,0,3,7,0,0,3.5714285714285716,3,hol,1,7,2,/log1.php,9,http,True,15,info-service-il,38
0,3,1,0,3,7,0,0,4.857142857142857,3,hol,1,8,2,/facebook-security,18,http,True,15,info-service-il,47
0,0,1,0,4,5,0,0,7.2,12,kingsupteded,1,12,3,/squarespace/squar/KE11Y/,25,http,True,0,,48
0,0,1,0,5,7,0,0,7.142857142857143,19,blueappleassociates,1,19,1,/Images/index_files/change/0.html,33,http,True,0,,63
0,0,1,0,3,6,0,0,5.833333333333333,9,tavapirts,1,12,2,/dpp/index.html,15,http,True,12,Summerseason,47
0,0,1,0,3,6,0,0,7.333333333333333,12,fruitfuldemo,1,13,3,/css/Yahoologin.htm,19,http,True,13,sharkprojects,56
0,1,1,0,2,6,0,0,6.5,18,cavazosengineering,1,18,3,/cgi-bin./microsoft/,20,http,True,3,www,53
0,0,1,0,8,10,0,0,8.9,13,nnconsultoria,1,25,2,/Atendimento.Pessoa.Fisica9/atendimento_pessoa_fisica/criptografado/index1.php,78,http,True,0,,105
0,1,1,0,4,7,0,0,4.285714285714286,3,esy,1,7,2,/index.html,11,http,True,18,acct-cover-0899812,43
0,1,0,0,5,8,0,0,5.125,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,11,tumbuang-fb,55
0,1,1,0,13,17,0,0,6.235294117647059,13,onandoffagain,1,13,2,/cloudit/,9,http,True,96,bank.barclays.co.uk.olb.auth.loginlink.action.loginlink.action.loginlink.action.loginlink.action,130
0,0,1,0,4,6,0,0,5.166666666666667,10,tehofilter,1,11,2,/www.cartaobndes.gov.br/,24,http,True,0,,44
0,0,1,0,8,10,0,0,9.0,13,nnconsultoria,1,25,2,/Atendimento.Pessoa.Fisica01/atendimento_pessoa_fisica/criptografado/index1.php,79,http,True,0,,106
0,0,1,0,15,17,0,0,7.294117647058823,6,marcof,1,14,2,/acesso.criptografado4/cliente.conectado1/pessoa.fisica.recadastrar/cadastrar.referencia/acesso.pendente.comunicacao/index.html,127,http,True,0,,147
0,1,0,0,5,8,0,0,5.75,8,desearch,1,9,2,/plugins/captcha/recaptcha/hmrc/revenue/,40,http,True,0,,61
0,0,1,0,15,21,0,0,5.190476190476191,12,regruhosting,1,13,2,/www.santander.com.br/br/Cadastramento/pessoa-fisica/santander-van-gogh/index1.php,82,http,True,32,xn--https-servio-85-omb.jelastic,137
0,0,0,0,0,3,16,22,4.0,7,lineyuy,1,7,2,/,1,http,False,3,www,22
0,1,1,0,4,6,0,0,5.0,6,weebly,1,7,3,,0,http,True,24,webmail-app-outlook-info,42
0,0,1,0,4,5,0,0,6.4,4,890m,1,16,3,/match/info,11,http,True,16,indexdateprofile,43
0,0,2,0,9,14,0,0,4.571428571428571,4,zdcp,1,8,3,/ali/feedback/login.alibaba.com/login.jsp.html,46,http,False,0,,84
0,1,0,0,1,5,0,0,5.4,15,bsgodenderleeuw,1,15,2,/ikoi.php,9,http,True,3,www,38
0,0,1,0,5,7,0,0,5.571428571428571,11,sol-manager,1,11,2,/raiffeisien/ebanking/login.php,31,http,True,0,,52
0,0,1,0,3,8,12,12,4.125,7,wifibkk,1,7,2,/wp-content/themes/js/nab/,26,https,False,3,www,49
0,0,1,0,7,10,0,0,14.9,22,invoiceappconfirmation,1,80,3,/Login.php,10,http,True,14,notice-payment,165
0,1,1,0,3,6,0,0,4.833333333333333,8,sitesumo,1,8,3,/outlook-app/main.html,22,http,True,0,,41
0,0,2,0,7,12,12,12,5.5,12,r129motoring,1,12,2,/SLWerks.com/wp-includes/js/tinymce/themes/modern/default/,58,http,True,3,www,85
0,2,2,0,5,9,0,0,6.333333333333333,17,novavidasamambaia,1,17,2,/admin/ckeditor/plugins/link/linkedin.com/,42,http,True,0,,73
0,2,0,0,8,13,0,0,5.769230769230769,9,academica,1,14,1,/U/mail.htm,11,http,True,0,,95
0,2,0,0,8,13,0,0,5.769230769230769,9,academica,1,14,1,/U/mail.htm,11,http,True,0,,94
0,0,0,0,2,3,0,0,5.666666666666667,10,bestsearch,1,10,3,/,1,http,True,3,www,27
0,0,0,0,3,6,0,0,4.0,11,innovateapp,1,11,2,/inj/1au/03.php,15,http,True,0,,36
0,0,2,0,11,18,0,0,6.777777777777778,5,ovtoc,1,32,2,/wp-content/themes/Astra/images/webapps/mpp/home/,49,http,False,0,,147
0,1,1,0,11,16,0,0,5.6875,16,ellepimmobiliare,1,16,2,/www.santandernet.com.br-br/pessoa-fisica/santander-van-gogh/aplicativos/index1.php,83,http,True,3,www,113
0,1,1,0,12,17,0,0,5.470588235294118,16,ellepimmobiliare,1,16,2,/www.santandernet.com.br-br/pessoa-fisica/santander-van-gogh/aplicativos/index1.php,83,http,True,3,www,116
0,0,0,0,8,10,0,0,6.2,12,regruhosting,1,12,2,/libraries/legacy/access/system.php,35,http,True,20,env-9019617.jelastic,78
0,0,1,0,2,5,0,0,7.4,19,ambrosiabanquethall,1,19,3,/mtdocss/index.php,18,http,True,0,,48
0,1,0,0,6,8,0,0,6.125,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,19,depatmens-recons002,63
0,0,2,0,2,5,0,0,6.2,31,secure-notification-pagesfb-inc,1,12,3,/,1,https,True,0,,44
0,1,3,0,2,6,0,0,5.0,5,gispi,1,7,2,/serv/update.account.online/,28,http,True,0,,43
0,1,0,0,1,3,0,0,6.0,3,esy,1,13,2,/,1,http,True,13,saedds4343354,28
0,1,0,0,4,6,0,0,5.833333333333333,3,esy,1,17,2,/index.html,11,http,True,22,acct-recover7895345546,47
0,0,0,0,2,7,0,0,4.714285714285714,4,ssmh,1,9,2,/puvodni/alaba/aligranny.php,28,http,False,3,www,46
0,0,1,0,3,7,0,0,5.857142857142857,20,freshinktattoostudio,1,20,2,/wp-includes/opt.php,20,http,True,0,,54
0,0,2,0,5,10,0,0,5.6,9,syscan-id,1,21,2,//tmp/install_4e01bd078ea7d/admin/views/Unibe.php,49,http,True,3,www,73
0,0,1,0,5,10,0,0,9.1,16,fgtsliberado2017,1,16,3,/consulta6347674/index.php,26,http,True,5,caixa,107
0,1,0,0,4,6,0,0,5.333333333333333,3,esy,1,14,2,/index.html,11,http,True,19,acct-recover7895345,44
0,1,0,0,6,9,0,0,5.666666666666667,3,esy,1,10,2,/recovery-chekpoint-login.html,30,http,True,22,checkpoint-erorr-fb005,66
0,1,0,0,6,9,0,0,5.444444444444445,3,esy,1,10,2,/recovery-chekpoint-login.html,30,http,True,20,checkpoint-info-fb9t,64
0,1,0,0,3,5,0,0,5.0,3,hol,1,14,2,/log.php,8,http,True,14,support1213112,36
0,2,0,0,3,5,0,0,7.0,3,hol,1,14,2,/facebook-security,18,http,True,14,support1213112,46
0,1,0,0,7,10,0,0,5.1,3,esy,1,8,2,/recovery/index.html,20,http,True,33,recovery-account-fb-chekpoin-8108,67
0,0,1,0,4,9,0,0,6.777777777777778,12,digitalworld,1,13,2,/store/sessions/asd654ds8ds45/0242ce5905/login.php,50,http,True,3,www,76
0,2,1,0,3,7,0,0,3.5714285714285716,3,hol,1,7,2,/log1.php,9,http,True,15,info-support-il,38
0,3,1,0,2,6,0,0,4.333333333333333,3,hol,1,8,2,/facebook,9,http,True,15,info-support-il,38
0,0,1,0,2,5,0,0,5.2,8,wish4job,1,8,3,/page/musapdf.html,18,http,True,0,,37
0,1,1,0,2,4,0,0,2.5,4,16mb,1,4,1,/k/,3,http,True,2,c0,21
0,0,1,0,15,17,0,0,7.588235294117647,11,orgcontalex,1,14,2,/acesso.criptografado2/cliente.conectado1/pessoa.fisica.recadastrar/cadastrar.referencia/acesso.pendente.comunicacao/index.html,127,http,True,0,,152
0,1,0,0,6,9,0,0,5.0,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,16,last-warning-fb1,60
0,0,2,0,3,9,0,0,3.888888888888889,18,digital-sms-online,1,7,2,/rb001/apk/dll/,15,https,True,3,www,52
0,1,1,0,3,6,0,0,6.0,15,emaillsantander,1,15,3,/mobile/app/manage.php,22,http,True,0,,48
0,1,1,0,4,8,0,0,5.25,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,12,recover-fb01,56
0,1,1,0,7,12,0,0,8.333333333333334,9,olenelife,1,32,2,/sessions/paypal/,17,http,True,0,,119
0,1,1,0,3,6,0,0,4.666666666666667,3,esy,1,9,2,/index.html,11,http,True,15,cover-acct56467,40
0,1,0,0,7,9,0,0,5.777777777777778,3,esy,1,9,2,/help/recovery-chekpoint-login.html,35,http,True,18,safecheck-acct5151,67
0,0,1,0,5,7,0,0,6.428571428571429,26,suspicous-payments-helping,1,9,3,/webapps/a6d92/websrc,21,https,True,0,,59
0,0,0,0,3,5,0,0,5.4,14,petektemizleme,1,14,2,/index.php,10,http,True,0,,38
0,1,0,0,4,6,0,0,3.5,3,hol,1,5,2,/log1.php,9,http,True,10,pages-5566,33
0,2,0,0,4,6,0,0,5.0,3,hol,1,8,2,/facebook-security,18,http,True,10,pages-5566,42
0,0,2,0,2,5,0,0,6.2,31,secure-notification-fbpages-inc,1,12,3,/,1,https,True,0,,44
0,1,0,0,5,7,0,0,5.857142857142857,3,esy,1,10,2,/recovery-chekpoint-login.html,30,http,True,10,goterbox33,54
0,0,0,0,7,7,0,0,6.0,5,beget,1,11,4,/auth/auth/issues/,18,http,True,20,httpssecure.belhalfs,56
0,0,1,0,3,6,0,0,4.666666666666667,10,floraprive,1,10,3,/zhi/Unibe.html,15,http,True,3,www,40
0,0,1,0,2,4,0,0,5.25,10,blancogris,1,10,3,/Unibe.php,10,http,True,0,,31
0,0,1,0,2,5,0,0,6.8,18,lacasadelcarpintec,1,18,3,/smp/yahoop.html,16,http,True,0,,45
0,1,1,0,4,9,7,6,4.555555555555555,10,cr-mufg-jp,1,8,2,/service/visitors/asps/sinkitou,31,http,False,3,www,56
0,1,0,0,5,9,0,0,4.333333333333333,3,moe,1,10,2,/reo15/components/Signin.php,28,http,False,9,www.reo15,54
0,2,0,0,1,5,0,0,4.6,3,cba,1,10,2,/yahoo.php,10,http,False,10,onlinedecu,34
0,0,1,0,1,4,0,0,4.5,9,bakekapw2,1,9,3,/FOC.php,8,http,False,0,,28
0,0,3,0,6,10,0,0,4.2,8,missalli,1,8,1,/images/banners/english-0/en/en/doss/,37,https,True,3,www,60
0,0,0,0,2,5,0,0,4.6,10,fgts-caixa,1,9,2,/principal.php,14,http,False,0,,34
0,0,1,0,2,4,0,0,6.75,16,excelsolarenergy,1,16,3,/cgi/sign2/,11,https,True,0,,39
0,1,0,0,4,6,0,0,5.333333333333333,10,rattikagmr,1,10,2,/cjf/neeew/new%20outlook/,25,https,True,0,,46
0,0,1,0,8,10,0,0,8.7,7,fractus,1,25,3,/atendimento.santander.pessoa.fisica11/atendimento_pessoa_fisica/atualizar/index1.php,85,http,True,0,,103
0,1,0,0,6,8,0,0,6.5,3,esy,1,13,2,/confirmations/index.html,25,http,True,27,getthelps-recoveri-disables,66
0,1,2,0,3,7,0,0,5.285714285714286,12,newsvanguard,1,12,2,/secure/BOA/home/confirm.php,28,https,True,0,,51
0,0,1,0,5,7,0,0,6.571428571428571,15,festainfantilbh,1,15,2,/central/images/casa_small.jpg,30,http,True,0,,59
0,0,3,0,6,14,0,0,5.0,10,hormontant,1,12,1,/wp-includes/css/picuter/www.pnc/page/verification/online/1/index.html,70,http,True,0,,90
0,0,1,0,2,4,0,0,5.0,10,bizburrows,1,10,3,,0,http,True,8,Usaa.doc,30
0,1,0,0,0,5,0,0,5.8,10,webdropbox,1,10,3,/GOG/yGnHFKdhsd.php,19,http,False,0,,40
0,2,0,0,4,6,0,0,5.0,3,hol,1,8,2,/facebook-security,18,http,True,10,pages-5564,42
0,1,0,0,4,6,0,0,3.5,3,hol,1,5,2,/log1.php,9,http,True,10,pages-5508,33
0,2,0,0,4,6,0,0,5.666666666666667,3,hol,1,12,2,/facebook-confirmation,22,http,True,10,pages-5508,46
0,2,1,0,8,14,0,0,4.285714285714286,13,ip-144-217-29,1,12,2,/www.itau.com.br/CartaoMilhas/atendimento/chama.php,51,http,False,4,ip55,80
0,1,0,0,5,7,0,0,4.428571428571429,3,esy,1,6,2,/index.html,11,http,True,19,safety-check-893465,44
0,1,0,0,5,7,0,0,4.428571428571429,3,esy,1,6,2,/index.html,11,http,True,19,safety-check-938407,44
0,1,0,0,4,6,0,0,5.0,3,esy,1,12,2,/index.html,11,http,True,17,acct-recover67868,42
0,1,0,0,6,9,0,0,5.0,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,16,kalera-fb-scrty1,60
0,0,0,0,3,8,0,0,11.125,4,pspu,1,32,2,/error/058f0b949d02568411f89bf8/ppgoindexpage.php,49,http,True,6,fppkdo,104
0,0,2,0,6,13,0,0,14.23076923076923,13,hotelcaucasia,1,64,2,/login.php,10,http,True,3,www,204
0,1,1,0,2,5,0,0,5.8,12,zovermedical,1,12,2,/blessed/aptgd/,15,http,True,0,,41
0,1,0,0,2,3,0,0,8.0,18,kancelaria24online,1,18,2,/logs/,6,http,True,0,,34
0,1,2,0,3,8,0,0,4.375,3,hol,1,7,2,/verify/index.php,17,http,True,18,contact-support-fb,49
0,1,0,0,8,13,0,0,5.6923076923076925,16,secretsofthemind,1,16,2,/wp-includes/js/tinymce/plugins/paste/js/acc/d65fd/security/signin/,67,https,True,0,,95
0,1,0,0,5,8,0,0,7.125,3,esy,1,24,2,/recovery-chekpoint-login.html,30,http,True,27,fb-securityloginfo707txtinc,71
0,1,1,0,2,4,0,0,3.75,12,polymer-pipe,1,7,1,/a,2,http,True,0,,25
0,0,1,0,2,5,0,0,14.2,23,johnricerealtydadeville,1,32,3,/image/adobepdf/91d471cc9840f4d3471602ee7aec0623/,49,http,True,0,,83
0,1,0,0,6,9,0,0,5.444444444444445,3,esy,1,10,2,/recovery-chekpoint-login.html,30,http,True,20,fb-safety-system2017,64
0,1,0,0,6,8,0,0,6.125,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,19,depatmens-recon2017,63
0,0,1,0,1,3,0,0,9.0,21,extratocontasinativas,1,21,3,/web/,5,http,True,0,,37
0,0,1,0,15,17,0,0,7.176470588235294,6,marcof,1,13,2,/acesso.criptografado/cliente.conectado/pessoa.fisica.recadastrar/cadastrar.referencia/acesso.pendente.comunicacao/index.html,125,http,True,0,,145
0,0,1,0,2,4,0,0,8.5,23,sistemaconsultainativos,1,23,3,/web/inter/,11,http,True,0,,45
0,0,1,0,5,7,0,0,10.428571428571429,7,fractus,1,25,3,/pessoa_fisica_maio05/atendimento_pessoa_fisica/atualizar/index1.php,68,http,True,0,,86
0,0,1,0,3,4,0,0,6.5,12,bigrichpoems,1,12,2,/dr/filewords/,14,http,True,0,,37
0,0,1,0,2,4,0,0,6.75,12,bigrichpoems,1,12,3,/doz/filewords/,15,http,True,0,,38
0,0,1,0,2,4,0,0,5.25,11,importradee,1,11,2,/ju/abvto/,10,http,True,0,,32
0,0,1,0,1,3,0,0,11.333333333333334,8,blogspot,1,23,3,/,1,http,True,23,asdgxfhxhxchxcxcvhhvhhf,44
0,0,1,0,1,3,0,0,12.333333333333334,8,blogspot,1,26,3,/,1,http,True,26,fdhdfhdfhhfdfdhhdfhhfddfdf,47
0,0,1,0,1,3,0,0,13.333333333333334,8,blogspot,1,29,3,/,1,http,True,29,adadaadjaldkadlhadlsajlshsaah,50
0,0,1,0,3,4,0,0,7.25,19,system-internos24hs,1,12,3,/internas/,10,http,True,0,,40
0,1,1,0,5,8,0,0,5.5,3,esy,1,11,2,/recovery-chekpoint-login.html,30,http,True,14,re-sourceerror,58
0,1,0,0,5,7,10,6,3.857142857142857,7,miprofe,1,7,1,/wp-admin/network/rdr/5/,24,http,True,0,,41
0,1,0,0,0,3,0,0,3.3333333333333335,4,vbly,1,4,2,/2qtk,5,http,False,0,,19
0,0,2,0,2,4,0,0,5.5,12,sicoob-conta,1,8,3,/clientes/,10,http,True,0,,33
0,0,1,0,3,6,0,0,6.166666666666667,7,seapost,1,19,2,/img/Customerservicetill.htm,28,http,True,0,,49
0,1,0,0,1,4,0,0,6.25,9,hjdjdk44d,1,10,3,/mainbuding/aol/,16,http,False,0,,36
0,0,0,0,3,4,0,0,5.25,11,anywayrocks,1,11,3,/cas.html,9,http,True,0,,31
0,0,1,0,6,10,0,0,5.1,12,whautopilots,1,12,2,/wp-content/uploads/CBT/chase/chase/card.php,44,http,True,0,,67
0,0,2,0,0,5,0,0,4.8,8,er1cd13r,1,8,3,/css/update.html,16,http,False,0,,35
0,1,0,0,6,11,0,0,3.909090909090909,7,edleigh,1,7,2,/wp-admin/css/colors/coffee/cas.html,36,http,True,3,www,60
0,0,0,0,6,10,0,0,3.8,4,zemo,1,8,2,/wp-includes/js/images/start.php,32,http,True,3,www,54
0,0,0,0,10,15,0,0,7.2,4,nllt,1,37,2,/idp/profile/SAML2/POST/SSO%3bjsessionid=node016xk3r5433jv81iwht2ysid47t867465.node0%3fexecution=e1s1/,102,http,True,13,shib.ncsu.edu,130
0,0,2,0,5,7,0,0,5.428571428571429,9,en-action,1,10,2,/accounts-login-confirmphp/,27,http,True,4,logs,52
0,1,0,0,7,10,0,0,5.7,7,aboutus,1,8,2,/admin/outlook/validate/WebAdmin/Outlook%20Web%20App.htm,56,http,True,0,,73
0,1,1,0,1,5,0,0,3.4,6,m-amir,1,6,1,/egyteb/biz/,12,http,True,0,,29
0,0,2,0,9,14,0,0,6.214285714285714,10,sjlearning,1,20,2,/assets/kcfinder/upload/no_user/files/xnowxoffnowxnowoffhd/Log/home/websc-login.php,83,http,True,0,,107
0,1,1,0,1,4,0,0,5.0,7,wbmexed,1,8,2,/Exchange/,10,http,False,0,,31
0,0,0,0,2,3,7,18,6.666666666666667,10,phukien365,1,10,2,/Postepay/,10,http,True,0,,30
0,1,0,0,7,10,0,0,4.1,11,dynamic-dns,1,8,2,/red1/,6,http,False,29,cart-si-titolari-20-17-efdgdf,58
0,2,0,0,3,5,0,0,6.8,3,hol,1,13,2,/facebook-security,18,http,True,13,support109381,45
0,1,0,0,8,10,0,0,6.0,3,hol,1,9,2,/recovery/recovery-chekpoint-login.html,39,http,True,23,recovers-check-accounts,76
0,1,1,0,5,9,0,0,5.444444444444445,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,20,recover-fb-warning01,64
0,1,1,0,5,9,0,0,4.666666666666667,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,13,fb-recover-10,57
0,0,1,0,2,3,0,0,5.666666666666667,4,16mb,1,10,3,/,1,http,True,10,owahelpsno,27
0,0,1,0,2,3,0,0,12.0,13,000webhostapp,1,20,3,/,1,http,True,20,webmailhelpdeskstaff,46
0,0,1,0,2,5,0,0,8.2,20,purrfectphonesexjobs,1,20,3,/!!..HXLaZaGsnp..!!//index.php,30,http,True,0,,61
0,0,0,0,8,10,0,0,6.1,13,eagleinfotech,1,13,2,/plugin/font-awesome/fonts/fontawesome-webfont.php,50,http,True,0,,77
0,0,0,0,5,7,0,0,6.142857142857143,11,clickimagem,1,11,2,/modules/mod_banners/docume.php,31,http,True,3,www,56
0,0,0,0,4,6,0,0,4.166666666666667,2,96,1,10,2,/login.php,10,http,True,14,www.riclogauto,37
0,0,2,0,2,5,0,0,7.6,16,desertsportswear,1,16,3,/bankofamerica.com/,19,http,True,3,www,50
0,0,0,0,5,5,0,0,5.6,5,beget,1,8,3,/pp1/web17asp/,14,http,True,8,dooglinn,40
0,1,2,0,3,8,0,0,3.75,5,undip,1,9,1,/pro/1/index.htm,16,http,True,9,lpmnuansa,44
0,1,2,0,3,8,0,0,3.75,5,undip,1,9,1,/pro/2/index.htm,16,http,True,9,lpmnuansa,44
0,2,2,0,4,9,0,0,4.777777777777778,6,liraon,1,8,1,/sign_in.htm,12,http,True,45,m.facebook.com------------------login-secured,75
0,0,1,0,9,11,0,0,4.818181818181818,12,j-wearfetish,1,11,1,/atendimento/caixa.gov.br/pages/inter/index.php,47,http,True,0,,70
0,0,1,0,3,5,0,0,6.6,4,16mb,1,18,3,/index.php,10,http,True,18,fgtscontasinativas,44
0,0,1,0,7,9,0,0,4.555555555555555,10,portalfgts,1,10,2,/caixa.gov.br/pages/inter/index.php,35,http,True,0,,56
3,0,0,0,9,9,0,0,3.5555555555555554,15,103.236.137.117,1,5,2,/caixa.gov.br/pages/inter/,26,http,True,0,,48
0,1,1,0,4,9,0,0,5.222222222222222,18,normansfinejewelry,1,18,2,/ASDE/QWAUTHW/asb.co.nz/index.htm,33,http,True,0,,62
0,0,1,0,4,9,0,0,9.0,15,inhomecareidaho,1,32,2,/wp-includes/news/dropbaka/07b4089c45eabdd3349d4d8ba473301a/pindex.php,70,http,True,0,,96
0,1,0,0,5,6,0,0,4.333333333333333,8,mainepta,1,8,2,/eme/gm/excel/excel/,20,http,True,0,,39
0,0,1,0,5,10,0,0,10.4,29,suportedeconsultafgtsliberado,1,29,3,/consulta9104336/index.php,26,http,True,5,caixa,120
0,0,1,0,5,8,0,0,5.875,12,saiastrology,1,12,3,/sender/Leaves/filewords/index.php,34,http,True,3,www,61
0,1,0,0,7,9,0,0,5.222222222222222,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,18,notify-action-acct,62
0,0,1,0,3,4,0,0,9.25,17,fangtasiaphonesex,1,17,3,/Godsgrace/Dropfile/,20,http,True,0,,48
0,0,1,0,3,6,0,0,11.0,13,latitudeinfra,1,32,3,/admin/uploade/01myfs/dada9b67bf59f6aadf1357adbdfc409a/,55,http,True,0,,79
0,0,1,0,3,4,0,0,7.0,19,boxmail-fullupgrade,1,11,3,/secured/,9,https,True,0,,40
0,0,1,0,3,5,0,0,5.2,14,michaelsmolski,1,14,3,/0w1/Owa/,9,http,True,3,www,38
0,1,0,0,5,7,10,6,3.857142857142857,7,miprofe,1,7,1,/wp-admin/network/rdr/4/,24,http,True,0,,41
0,1,1,0,6,10,0,0,6.0,5,undip,1,15,2,/wp-content/plugins/ADOBE_YEAR_2017/index.htm,45,http,True,12,kesenianjawa,76
0,1,0,0,0,3,0,0,2.0,1,u,1,3,1,/zfy,4,https,True,0,,16
0,0,1,0,1,3,0,0,5.666666666666667,7,tinyurl,1,7,3,/lhzy2me,8,http,True,0,,26
0,1,1,0,3,6,0,0,4.833333333333333,3,esy,1,10,2,/index.html,11,http,True,16,cover-acct789345,41
0,1,0,0,6,8,0,0,6.125,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,19,depatmens-recons001,63
0,0,1,0,3,5,0,0,7.0,13,carolyneslick,1,13,3,/sos/Chase_Online.html,22,http,True,0,,46
0,1,0,0,5,8,0,0,5.5,3,esy,1,9,2,/recovery-chekpoint-login.html,30,http,True,14,protecfb-error,58
0,1,1,0,3,6,0,0,4.666666666666667,3,esy,1,9,2,/index.html,11,http,True,15,cover-acct76483,40
0,3,0,0,4,10,0,0,5.6,5,attxn,1,11,1,/m/cprodx.att.net/commonLogin/igate_edam/controller.html,56,http,False,0,,72
0,0,0,0,2,3,0,0,4.0,3,bit,1,7,2,/2pKUTZ0,8,http,True,0,,21
0,0,1,0,2,3,0,0,12.333333333333334,8,blogspot,1,26,3,/,1,http,True,26,assasasauysuysauysaysayasa,47
0,1,0,0,5,7,10,6,4.0,7,miprofe,1,7,2,/wp-admin/network/rdr/16/,25,http,True,0,,42
0,1,0,0,3,4,0,0,4.75,5,click,1,9,2,/mas678ben,10,http,True,0,,29
